"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2PBU3E9B","bookSection","1995","Henkin, Roni","Code mixing in the Negev Bedouin city of Rahat – preliminary findings","Proceedings of the 2nd International Conference of l’Association Internationale pour la Dialectologie Arabe (AIDA): held at Trinity Hall in the University of Cambridge, 10 – 14 September 1995","","","","","","1995","2018-04-15 16:02:33","2018-04-15 16:02:33","","59-68","","","","","","","","","","","University Publications Centre","Cambridge","","","","","","","","(biblid:henkin_cremona_1995_0000)","","","","vt:sociolinguistics; reg:Israel [31.53, 34.83]; reg:Syro-Palestine [32.93, 36.53]; geo:Rahat [31.39, 34.75]","","Cremona, Joe; Holes, Clive; Khan, Geoffrey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XCF7HXFZ","bookSection","2006","Hénia, Iteb Ben","Séquences verbales figées en arabe dialectal tunisien et méthodologie","L’arabe dialectal : enquêtes, descriptions, interprétations. Actes d’AIDA 6. Travaux Offerts au Professeur Taieb Baccouche. Sous la direction de Salah Mejri (Université de la Manouba / LLI, Université de Paris 13).","9954-0-2720-3","","","","","2006","2018-04-15 16:02:33","2018-10-04 18:47:16","","59-72","","","","","","","","","","","Imprimerie Officielle de la République Tunisienne","Tunis","","","","","","","","(biblid:henia_youssi_2006_0000)","","","","vt:linguistics/dialectology; reg:Maghreb []; reg:Tunisia [33.59, 9.37]","","Mejri, Salah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S674Q5NY","bookSection","2007","Heath, Jeffrey","Moroccan Arabic Morphology","Morphologies of Asia and Africa","","","","","","2007","2018-04-15 16:02:33","2018-04-15 16:02:33","","","","","1","2","","","","","","","Eisenbrauns","Winona Lake, Indiana","","","","","","","","(biblid:heath_2007_4211)","","","","vt:Maghreb; vt:morphology; reg:Morocco [31.46, -6.39]","","Kaye, Alan S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ELKZUDA","bookSection","1999","Heath, Jeffrey","Sino-Moroccan Citrus: Borrowing as a natural linguistic experiment","Tradition and Innnovation. Norm and Deviation in Arabic and Semitic Linguistics","","","","","","1999","2018-04-15 16:02:33","2018-04-15 16:02:33","","168-176","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","(biblid:heath_1999_3691)","","","","vt:general/comparative study; vt:Maghreb; vt:description of dialect; vt:sociolinguistics; vt:transcribed texts; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:loanwords","","Edzard, Lutz; Nekroumi, Mohammed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NAFXSZKU","bookSection","1991","Heath, Jeffrey","Moroccan Arabic plurals and gemination: some data to sleep on","Semitic studies in honor of Wolf Leslau on the occasion of his eighty-fifth birthday November 14th, 1991","","","","","","1991","2018-04-15 16:02:33","2018-04-24 09:52:24","","627-633","","","","","","","","","","","Harrassowitz","Wiesbaden","English","","","","","","","(biblid:heath_1991_3689)","","","","vt:general/comparative study; vt:description of dialect; vt:morphology; vt:lexicon; vt:transcribed texts; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]","","Kaye, Alan S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIAXPMWN","bookSection","1991","Heath, Jeffrey","Autour des réseaux dialectaux dans l'arabe des Juifs et des Musulmans marocains""","Recherches sur la culture des Juifs d'Afrique du Nord","","","","","","1991","2018-04-15 16:02:33","2018-09-18 11:34:36","","","","","","","","","","","","","","Jérusalem","","","","","","","","(biblid:heath_1991_4310)","","","","vt:general/comparative study; vt:Maghreb; vt:description of dialect; vt:sociolinguistics; vt:transcribed texts; vt:anthropology; vt:linguistics/dialectology; vt:conversation/dialogue; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:ethnic minorities; vt:Jewish dialects","","Ben-Ami, Issachar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRETURYS","bookSection","1989","Heath, Jeffrey","Moroccan Affricates","Studia linguistica et orientalia memoriae Haim Blanc dedicata","","","","","","1989","2018-04-15 16:02:33","2018-10-08 07:18:12","","133-135","","","","","","","","","","","Harrassowitz","Wiesbaden","English","","","","","","","(biblid:heath_1989_3687)","","","","vt:phonology; vt:description of dialect; vt:transcribed texts; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]","","Wexler, Paul; Borg, Alexander; Somekh, Sasson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBQBMSWI","bookSection","2000","Havelova, Andrea","Sociolinguistic description of Nazareth","Proceedings of the Third International Conference of AÏDA: Association Internationale de Dialectologie Arabe: held at Malta, 29 March – 2 April 1998","99932-0-044-1","","","","","2000","2018-04-15 16:02:33","2018-04-15 16:02:33","","141-144","","","","","","","","","","","","Malta","","","","","","","","(biblid:havelova_mifsud_2000_0000)","","","","vt:sociolinguistics; reg:Israel [31.53, 34.83]; reg:Palestine [31.89, 35.25]; reg:Syro-Palestine [32.93, 36.53]","","Mifsud, Manwel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZC6KRNX","bookSection","2016","Hassan, Qasim","Concerning Some Negative Markers in South Iraqi Arabic","Arabic Varieties: Far and Wide. Proceedings of the 11th International Conference of AIDA – Bucharest, 2015","978-606-16-0709-9","","","","","2016","2018-04-15 16:02:33","2018-04-15 16:02:33","","301-306","","","","","","","","","","","Editura Universității din București","Bucharest","","","","","","","","(biblid:hassan_grigore_2016_0000)","","","","vt:morphology; vt:syntax; reg:Iraq [31.64, 45.33]; reg:Mesopotamia [35.14, 42.48]","","Grigore, George; Bițună, Gabriel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9R6P5XIK","bookSection","2016","Hassan, Juma’A Jidda","Interjections: Cases of Linguistic Borrowing in Nigerian (Shuwa) Arabic Code Switching","Arabic Varieties: Far and Wide. Proceedings of the 11th International Conference of AIDA – Bucharest, 2015","978-606-16-0709-9","","","","","2016","2018-04-15 16:02:33","2018-04-15 16:02:33","","291-299","","","","","","","","","","","Editura Universității din București","Bucharest","","","","","","","","(biblid:hassan_grigore_2016_0001)","","","","vt:lexicon; vt:Arabic as a minority language; reg:Egypt-Sudan; reg:Nigeria [11.12, 12.24]","","Grigore, George; Bițună, Gabriel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CBZVT62P","bookSection","2000","Harry, Benjamin","Egyptian Judeo-Arabic šarḥ of Genesis","Proceedings of the Third International Conference of AÏDA: Association Internationale de Dialectologie Arabe: held at Malta, 29 March – 2 April 1998","99932-0-044-1","","","","","2000","2018-04-15 16:02:33","2018-04-15 16:02:33","","53-58","","","","","","","","","","","","Malta","","","","","","","","(biblid:harry_mifsud_2000_0000)","","","","vt:linguistics/dialectology; reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","Mifsud, Manwel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCK74NTB","bookSection","1994","Harry, Benjamin","Linguistic Notes on an Egyptian Judeo-Arabic Passover Haggadah and the Study of the Egyptian Šarḥ","Actes des premières journées internationales de dialectologie arabe de Paris. (Colloque international tenu à Paris du 27 au 30 janvier 1993). Préface de David Cohen","2-85831-045-9","","","","","1994","2018-04-15 16:02:33","2018-04-15 16:02:33","","375-388","","","","","","","","","","","INALCO, Publications Langues'O","Paris","","","","","","","","(biblid:harry_caubet_1994_0000)","","","","vt:linguistics/dialectology; reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","Caubet, Dominique; Vanhove, Martine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIJLFTX9","bookSection","1970","Harris, Zellig Sabbetai","The phonemes of Moroccan Arabic","Papers in structural and transformational linguistics","","","","","","1970","2018-04-15 16:02:33","2018-09-18 11:27:51","","161-176","","","","","","","","","","","Reidel","Dordrecht","","","","","","","","(biblid:harris_1970_4504)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEMJRA46","bookSection","2015","Hanitsch, Melanie","""Doppelte"" Tempus- und Aspektmarkierung im Neuarabischen. Versuch einer Typisierung","Arabic and Semitic Linguistics. A Festschrift for Jan Retsö","","","","","","2015","2018-04-15 16:02:33","2018-04-15 16:02:33","","102-157","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","(biblid:hanitsch_2015_2931)","","","","vt:general/comparative study; vt:morphology; vt:syntax; vt:Arab World general; vt:linguistics/dialectology; vt:diachronic perspective","","Edzard, Lutz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9XUXL9P","bookSection","2006","Ben Amor Ben Hamida, Thouraya","Les questionnaires de l’Atlas Linguistique de Tunisie : Lecture critique","L’arabe dialectal : enquêtes, descriptions, interprétations. Actes d’AIDA 6. Travaux Offerts au Professeur Taieb Baccouche.","9954-0-2720-3","","","","","2006","2018-04-15 16:02:33","2018-07-19 17:58:11","","51-58","","","","","","","","","","","Imprimerie Officielle de la République Tunisienne","Tunis","","","","","","","","(biblid:hamida_youssi_2006_0000)","","","","vt:linguistics/dialectology; reg:Maghreb []; reg:Tunisia [33.59, 9.37]","","Mejri, Salah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNFK4GW9","bookSection","2003","Hamdi, Rym","Speech Rhythm variation in Arabic Dialects","AIDA: 5th Conference Proceedings, Association Internationale de Dialectologie Arabe (AIDA): Cádiz, September 2002","84-7786-777-1","","","","","2003","2018-04-15 16:02:33","2018-04-15 16:02:33","","203-209","","","","","","","","","","","","Cadiz","","","","","","","","(biblid:hamdi_ferrando_2003_0000)","","","","vt:general/comparative study; vt:phonology; vt:Arab World general","","Ferrando, Ignacio; Sandoval, Juan José Sánchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXXKBL4M","bookSection","2008","Halloun, Moïn","Proverb Reference Marker in Schmidt and Kahle","Between the Atlantic and Indian Oceans: Studies on Contemporary Arabic Dialects. Proceedings of the 7th AIDA Conference, held in Vienna from 5-9 September 2006","978-3-8258-1597-4","","","","","2008","2018-04-15 16:02:33","2018-09-18 10:45:30","","227-236","","","","","","","","","","","LIT-Verlag","Münster-Wien","","","","","","","","(biblid:halloun_prochazka_2008_0000)","","","","vt:linguistics/dialectology; vt:proverbs","","Procházka, Stephan; Ritt-Benmimoun, Veronika","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BM4IB7YI","bookSection","2014","Hajji, Ali","Dialectological Study of /qaf/ and /gim/ Phonemes in Urban and Bedouin Dialects in Kuwait: The Case of the Diwaniyya Social Network","Alf lahǧa wa lahǧa : proceedings of the 9th Aida Conference","978-3-643-90334-1","","","","","2014","2018-04-15 16:02:33","2018-04-15 16:02:33","","183-193","","","","","","","","","","","LIT Verlag","Wien","","","","","","","","(biblid:hajji_durand_2014_0000)","","","","vt:phonology; reg:Arabian Peninsula [22.36, 46.81]; reg:Kuweit [29.25, 47.88]","","Durand, Olivier; Langone, Angela Daiana; Mion, Giuliano","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIDDTGMF","bookSection","2006","Haggag, Imane","Remarques sur le fonctionnement sémantique des injures égyptiennes","L’arabe dialectal : enquêtes, descriptions, interprétations. Actes d’AIDA 6. Travaux Offerts au Professeur Taieb Baccouche. Sous la direction de Salah Mejri (Université de la Manouba / LLI, Université de Paris 13).","9954-0-2720-3","","","","","2006","2018-04-15 16:02:33","2018-10-04 18:33:18","","171-186","","","","","","","","","","","Imprimerie Officielle de la République Tunisienne","Tunis","","","","","","","","(biblid:haggag_youssi_2006_0000)","","","","vt:semantics; reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","Mejri, Salah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAWX5DP3","bookSection","2009","Hachimi, Atiqa","The story of old urban vernaculars in North Africa","The Languages of Urban Africa","","","","","","2009","2018-04-15 16:02:33","2018-04-15 16:02:33","","32-49","","","","","","","","","","","Continuum International Publishing Group Ltd.","London","","","","","","","","(biblid:hachimi_2009_4489)","","","","vt:urban dialect; vt:sedentary dialect; reg:Algeria [34.54, 3.30]; reg:Morocco [31.46, -6.39]; reg:Tunisia [33.59, 9.37]; reg:Libya [28.79, 18.04]; vt:diachronic perspective","","McLaughlin, Fiona","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NK8EEDTN","bookSection","2007","Hachimi, Atiqa","Becoming Casablancan: Fessis in Casablanca as a case study","Arabic in the city: issues in dialect contact and language variation","","","","","","2007","2018-04-15 16:02:33","2018-04-15 16:02:33","","97-122","","","","","","","","","","","Routledge","London","English","","","","","","","(biblid:hachimi_2007_4330)","","","","vt:general/comparative study; vt:urban dialect; vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:linguistics/dialectology; vt:conversation/dialogue; reg:Morocco [31.46, -6.39]; geo:Casablanca [33.57, -7.58]; geo:Fez [34.01, -5.00]","","Miller, Catherin; al-Wer, Enam; Caubet, Dominique; Watson, Janet C.E.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
